Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
임종성,조정식,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,손금주,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김성수,손금주,더불어민주당,국민의당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
김수민,손금주,국민의당,국민의당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
김종회,손금주,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박선숙,손금주,국민의당,국민의당,재선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
손금주,장정숙,국민의당,국민의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
손금주,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
손금주,최도자,국민의당,국민의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김경진,김광수,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김광수,김종회,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,윤소하,국민의당,정의당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김광수,이상돈,국민의당,국민의당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김광수,이용호,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,이찬열,국민의당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,장정숙,국민의당,국민의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김광수,조배숙,국민의당,국민의당,초선,4선,지역구,지역구,남,여,Representative,Co-Sponsor
김광수,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,권칠승,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,금태섭,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,기동민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,김병욱,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,김종민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,남인순,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
고용진,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,박홍근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,윤준호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,이원욱,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,이훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,정재호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,제윤경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
고용진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김경진,김광수,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김광수,김종회,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,윤소하,국민의당,정의당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김광수,이상돈,국민의당,국민의당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김광수,이용호,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,이찬열,국민의당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,장정숙,국민의당,국민의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김광수,조배숙,국민의당,국민의당,초선,4선,지역구,지역구,남,여,Representative,Co-Sponsor
김광수,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김광수,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김종회,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김중로,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
박주현,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
신용현,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
이언주,황주홍,더불어민주당,국민의당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
이찬열,황주홍,더불어민주당,국민의당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
장정숙,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
최도자,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
김광수,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김종회,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김중로,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
박주현,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
신용현,황주홍,국민의당,국민의당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
이언주,황주홍,더불어민주당,국민의당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
이찬열,황주홍,더불어민주당,국민의당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
장정숙,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
최도자,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
곽대훈,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
권성동,송언석,자유한국당,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김광림,송언석,자유한국당,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김석기,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김선동,송언석,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김정재,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
박인숙,송언석,자유한국당,자유한국당,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
성일종,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
송언석,송희경,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
송언석,주호영,자유한국당,무소속,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
송언석,추경호,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
곽대훈,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
권성동,송언석,자유한국당,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김광림,송언석,자유한국당,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김석기,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김선동,송언석,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김정재,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
박인숙,송언석,자유한국당,자유한국당,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
성일종,송언석,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
송언석,주호영,자유한국당,무소속,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
송언석,추경호,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
강병원,오제세,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
권칠승,오제세,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,오제세,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
백재현,오제세,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
오제세,이상돈,더불어민주당,국민의당,4선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
오제세,이언주,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
오제세,이찬열,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
오제세,전혜숙,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
오제세,정춘숙,더불어민주당,더불어민주당,4선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
오제세,정태옥,더불어민주당,자유한국당,4선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,기동민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,김병욱,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,박경미,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
고용진,안민석,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,유동수,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,윤관석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,이수혁,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
고용진,추혜선,더불어민주당,정의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
고용진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
고용진,기동민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,김병욱,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,유동수,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,윤관석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,이수혁,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
고용진,제윤경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
고용진,추혜선,더불어민주당,정의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
고용진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
권칠승,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김광수,이찬열,국민의당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김동철,이찬열,국민의당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김삼화,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
김철민,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
신용현,이찬열,국민의당,더불어민주당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
오제세,이찬열,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이동섭,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
이찬열,황주홍,더불어민주당,국민의당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,기동민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,김병욱,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,박경미,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
고용진,안민석,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,유동수,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,윤관석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
고용진,이수혁,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
고용진,추혜선,더불어민주당,정의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
고용진,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김병욱,변재일,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김성수,변재일,더불어민주당,더불어민주당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
변재일,오제세,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,윤호중,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,이원욱,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,이철희,더불어민주당,더불어민주당,4선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
변재일,이학영,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,전혜숙,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
변재일,진선미,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
경대수,황영철,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
권성동,황영철,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김기선,황영철,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,황영철,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김진태,황영철,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,황영철,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박성중,황영철,자유한국당,자유한국당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이양수,황영철,자유한국당,자유한국당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종명,황영철,자유한국당,자유한국당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
이철규,황영철,무소속,자유한국당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
정태옥,황영철,자유한국당,자유한국당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
홍철호,황영철,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,변재일,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김성수,변재일,더불어민주당,더불어민주당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
변재일,오제세,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,윤호중,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,이석현,더불어민주당,더불어민주당,4선,6선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,이원욱,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,이철희,더불어민주당,더불어민주당,4선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
변재일,이학영,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
변재일,전혜숙,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
변재일,진선미,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김영호,심상정,더불어민주당,정의당,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
김종대,심상정,정의당,정의당,초선,3선,비례대표,지역구,남,여,Co-Sponsor,Representative
김종훈,심상정,무소속,정의당,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
박주현,심상정,국민의당,정의당,초선,3선,비례대표,지역구,여,여,Co-Sponsor,Representative
심상정,윤소하,정의당,정의당,3선,초선,지역구,비례대표,여,남,Representative,Co-Sponsor
심상정,이정미,정의당,정의당,3선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
심상정,정동영,정의당,국민의당,3선,4선,지역구,지역구,여,남,Representative,Co-Sponsor
심상정,천정배,정의당,국민의당,3선,6선,지역구,지역구,여,남,Representative,Co-Sponsor
심상정,추혜선,정의당,정의당,3선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
김성원,임이자,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김성찬,임이자,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
문진국,임이자,자유한국당,자유한국당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
원유철,임이자,자유한국당,자유한국당,5선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤영일,임이자,국민의당,자유한국당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤종필,임이자,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
임이자,장석춘,자유한국당,자유한국당,초선,초선,비례대표,지역구,여,남,Representative,Co-Sponsor
임이자,정갑윤,자유한국당,자유한국당,초선,5선,비례대표,지역구,여,남,Representative,Co-Sponsor
임이자,함진규,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Representative,Co-Sponsor
김광림,추경호,자유한국당,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김기선,추경호,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김상훈,추경호,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김선동,추경호,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,추경호,자유한국당,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박명재,추경호,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
신보라,추경호,자유한국당,자유한국당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
이종명,추경호,자유한국당,자유한국당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
이종배,추경호,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이채익,추경호,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
권칠승,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김삼화,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
김수민,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
김종회,이찬열,국민의당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김철민,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
오제세,이찬열,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이동섭,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
이찬열,조경태,더불어민주당,자유한국당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
이찬열,황주홍,더불어민주당,국민의당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
권칠승,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김삼화,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
김수민,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
김종회,이찬열,국민의당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김철민,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
오제세,이찬열,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이동섭,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
이찬열,조경태,더불어민주당,자유한국당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
이찬열,황주홍,더불어민주당,국민의당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김병기,김영호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,김해영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,박영선,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,여,Representative,Co-Sponsor
김영호,박정,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김영호,심재권,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,위성곤,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,제윤경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김광림,이헌승,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김도읍,이헌승,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김석기,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
나경원,이헌승,자유한국당,자유한국당,4선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
엄용수,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유기준,이헌승,자유한국당,자유한국당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤한홍,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이만희,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이명수,이헌승,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이양수,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이진복,이헌승,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,전희경,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
이헌승,지상욱,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김광림,이헌승,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김도읍,이헌승,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김석기,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
나경원,이헌승,자유한국당,자유한국당,4선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
엄용수,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유기준,이헌승,자유한국당,자유한국당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤한홍,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이만희,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이명수,이헌승,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이양수,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,전희경,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
이헌승,지상욱,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
금태섭,김영호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김병기,김영호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,김해영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,박영선,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,여,Representative,Co-Sponsor
김영호,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김영호,심재권,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,원혜영,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,위성곤,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,제윤경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김영호,조정식,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,천정배,더불어민주당,국민의당,초선,6선,지역구,지역구,남,남,Representative,Co-Sponsor
강석진,원유철,자유한국당,자유한국당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김성찬,원유철,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김순례,원유철,자유한국당,자유한국당,초선,5선,비례대표,지역구,여,남,Co-Sponsor,Representative
김영우,원유철,자유한국당,자유한국당,3선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김한표,원유철,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,원유철,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박맹우,원유철,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
원유철,임이자,자유한국당,자유한국당,5선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
원유철,정태옥,자유한국당,자유한국당,5선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
금태섭,김영호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김병기,김영호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,김해영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,박영선,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,여,Representative,Co-Sponsor
김영호,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영호,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김영호,심재권,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
