Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
김부겸,양승조,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박남춘,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤소하,양승조,정의당,더불어민주당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
이찬열,양승조,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
임종성,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
전혜숙,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
강훈식,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김경협,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김부겸,양승조,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박남춘,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,양승조,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
임종성,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
전혜숙,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
김성찬,김종태,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김해영,김종태,더불어민주당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박명재,김종태,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
안상수,김종태,무소속,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤영일,김종태,국민의당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이양수,김종태,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이종배,김종태,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이철우,김종태,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정태옥,김종태,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
홍문표,김종태,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
기동민,김현권,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김영호,김현권,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
노회찬,김현권,정의당,더불어민주당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박남춘,김현권,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박선숙,김현권,국민의당,더불어민주당,재선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
박주민,김현권,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
안상수,김현권,무소속,더불어민주당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
안호영,김현권,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
양승조,김현권,더불어민주당,더불어민주당,4선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
우원식,김현권,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
위성곤,김현권,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
이개호,김현권,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
이용득,김현권,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
이원욱,김현권,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
인재근,김현권,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
정인화,김현권,국민의당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
최인호,김현권,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
홍문표,김현권,자유한국당,더불어민주당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
황주홍,김현권,국민의당,더불어민주당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김관영,박용진,국민의당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김해영,박용진,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
민병두,박용진,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬대,박용진,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이종걸,박용진,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이철희,박용진,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
정인화,박용진,국민의당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
최명길,박용진,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
표창원,박용진,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
김경진,박광온,국민의당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김성수,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
김영호,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김현권,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
김현미,박광온,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
문미옥,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
박영선,박광온,더불어민주당,더불어민주당,4선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
박홍근,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서영교,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
송옥주,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
신경민,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
우원식,박광온,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이철희,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
이학영,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
진선미,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
최명길,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
최인호,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
추혜선,박광온,정의당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
곽대훈,이채익,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김도읍,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
여상규,이채익,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
염동열,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤영석,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정갑윤,이채익,자유한국당,자유한국당,5선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정운천,이채익,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
최연혜,이채익,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
홍문종,이채익,자유한국당,자유한국당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
김정우,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김현권,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
김현미,박광온,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
문미옥,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
송옥주,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
우원식,박광온,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이학영,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
진선미,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
최인호,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
김정우,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김현권,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
김현미,박광온,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
문미옥,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
송옥주,박광온,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
우원식,박광온,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이학영,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
진선미,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
최인호,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김종회,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박선숙,정인화,국민의당,국민의당,재선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
윤영일,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이동섭,정인화,국민의당,국민의당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
주승용,정인화,국민의당,국민의당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
진선미,정인화,더불어민주당,국민의당,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
최도자,정인화,국민의당,국민의당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
홍문표,정인화,자유한국당,국민의당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
황주홍,정인화,국민의당,국민의당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김삼화,정인화,국민의당,국민의당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
김상희,정인화,더불어민주당,국민의당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김종회,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
윤영일,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이동섭,정인화,국민의당,국민의당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
주승용,정인화,국민의당,국민의당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
진선미,정인화,더불어민주당,국민의당,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
최도자,정인화,국민의당,국민의당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
홍문표,정인화,자유한국당,국민의당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
황주홍,정인화,국민의당,국민의당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
강창일,김철민,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김상희,김철민,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김영춘,김철민,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김종민,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박남춘,김철민,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박재호,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
소병훈,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이학영,김철민,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
임종성,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
강석호,김종석,자유한국당,자유한국당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
경대수,김종석,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김승희,김종석,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
김태흠,김종석,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
나경원,김종석,자유한국당,자유한국당,4선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
송희경,김종석,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
윤종필,김종석,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
이현재,김종석,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
지상욱,김종석,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
권은희,정동영,국민의당,국민의당,재선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
김경진,정동영,국민의당,국민의당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,정동영,국민의당,국민의당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김광수,정동영,국민의당,국민의당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김종민,정동영,더불어민주당,국민의당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김종회,정동영,국민의당,국민의당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,정동영,더불어민주당,국민의당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박주현,정동영,국민의당,국민의당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
윤영일,정동영,국민의당,국민의당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤종오,정동영,무소속,국민의당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
최도자,정동영,국민의당,국민의당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
황주홍,정동영,국민의당,국민의당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김성찬,정인화,자유한국당,국민의당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김종회,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박준영,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
윤영일,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이용호,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,정인화,더불어민주당,국민의당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
주승용,정인화,국민의당,국민의당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
홍문표,정인화,자유한국당,국민의당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
황주홍,정인화,국민의당,국민의당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,김성찬,국민의당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김종회,김성찬,국민의당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,김성찬,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
성일종,김성찬,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤한홍,김성찬,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이명수,김성찬,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이완영,김성찬,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이현재,김성찬,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
홍문표,김성찬,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
고용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,민병두,국민의당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영주,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
박용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,민병두,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이원욱,민병두,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종걸,민병두,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,민병두,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
채이배,민병두,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
고용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,민병두,국민의당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영주,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
박용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,민병두,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종걸,민병두,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,민병두,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
채이배,민병두,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
김석기,강효상,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김승희,강효상,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
김종석,강효상,자유한국당,자유한국당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
문진국,강효상,자유한국당,자유한국당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
성일종,강효상,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
안상수,강효상,무소속,자유한국당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
윤재옥,강효상,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
이태규,강효상,국민의당,자유한국당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
정용기,강효상,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
조훈현,강효상,자유한국당,자유한국당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
김경협,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김부겸,양승조,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박남춘,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
안규백,양승조,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤소하,양승조,정의당,더불어민주당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
전혜숙,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
조정식,양승조,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김경협,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김부겸,양승조,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박남춘,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
안규백,양승조,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤소하,양승조,정의당,더불어민주당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
전혜숙,양승조,더불어민주당,더불어민주당,재선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
조정식,양승조,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
고용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,민병두,국민의당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영주,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
박용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,민병두,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이원욱,민병두,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종걸,민병두,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,민병두,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
채이배,민병두,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
고용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,민병두,국민의당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영주,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김종대,민병두,정의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
민홍철,민병두,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박재호,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종걸,민병두,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,민병두,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
채이배,민병두,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
고용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,민병두,국민의당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영주,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
박용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,민병두,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종걸,민병두,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,민병두,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
채이배,민병두,국민의당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
고용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,민병두,국민의당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김상희,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김영주,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
박용진,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,민병두,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
안규백,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종걸,민병두,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이찬열,민병두,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,민병두,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
김태흠,김성찬,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
