Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
고동진,김대식,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
주진우,김대식,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박성훈,김대식,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김민전,김대식,국민의힘,국민의힘,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
김예지,김대식,국민의힘,국민의힘,재선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
백종헌,김대식,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서지영,김대식,국민의힘,국민의힘,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
조경태,김대식,국민의힘,국민의힘,6선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박성민,김대식,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
정성국,김대식,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
조정훈,김대식,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
우재준,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
고동진,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이인선,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
이달희,최은석,국민의힘,국민의힘,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
박충권,최은석,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
정동만,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서일준,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김종양,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,최은석,국민의힘,국민의힘,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
우재준,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
고동진,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이인선,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
이달희,최은석,국민의힘,국민의힘,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
박충권,최은석,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
정동만,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서일준,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김종양,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,최은석,국민의힘,국민의힘,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
우재준,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
고동진,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이인선,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
이달희,최은석,국민의힘,국민의힘,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
박충권,최은석,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
정동만,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서일준,최은석,국민의힘,국민의힘,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김종양,최은석,국민의힘,국민의힘,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,최은석,국민의힘,국민의힘,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,김태선,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
장철민,김태선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이학영,김태선,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
맹성규,김태선,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
윤종군,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
한민수,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍배,김태선,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
이훈기,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
정준호,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영배,김태선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김주영,김태선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이용우,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김태년,김태선,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이병진,윤준병,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
임미애,윤준병,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
이기헌,윤준병,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박희승,윤준병,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,윤준병,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
민병덕,윤준병,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍배,윤준병,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
정동영,윤준병,더불어민주당,더불어민주당,5선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
민형배,윤준병,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
신영대,윤준병,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박민규,윤준병,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서영교,윤준병,더불어민주당,더불어민주당,4선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
박상혁,박균택,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
전진숙,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
장경태,박균택,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
민형배,박균택,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
조인철,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
한정애,박균택,더불어민주당,더불어민주당,4선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김태선,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서영교,박균택,더불어민주당,더불어민주당,4선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
전현희,박균택,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김현정,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍배,박균택,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
황정아,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
박지원,박균택,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
양부남,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김태선,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
전현희,박균택,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
이기헌,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서영교,박균택,더불어민주당,더불어민주당,4선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
박홍배,박균택,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
이성윤,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김현정,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
황정아,박균택,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
박정,김태선,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
장철민,김태선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이학영,김태선,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
맹성규,김태선,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
윤종군,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍배,김태선,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
이훈기,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
정준호,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영배,김태선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김주영,김태선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이용우,김태선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김태년,김태선,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
정성호,임광현,더불어민주당,더불어민주당,5선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
임오경,임광현,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
진선미,임광현,더불어민주당,더불어민주당,4선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
박희승,임광현,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박민규,임광현,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
이인영,임광현,더불어민주당,더불어민주당,5선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
황명선,임광현,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
최기상,임광현,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박홍배,임광현,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
정태호,임광현,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
황운하,이강일,조국혁신당,더불어민주당,재선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
김남희,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
박홍배,이강일,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
김우영,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
정성호,이강일,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이용우,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
민병덕,이강일,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박희승,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
염태영,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김남근,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김태선,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박지혜,이강일,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김윤,이강일,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
박주민,이강일,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
허영,이강일,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
임미애,이강일,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
김위상,김소희,국민의힘,국민의힘,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
김성원,김소희,국민의힘,국민의힘,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이인선,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
서지영,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
최은석,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김대식,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
우재준,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김예지,김소희,국민의힘,국민의힘,재선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
김상훈,김소희,국민의힘,국민의힘,4선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김형동,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
조지연,김소희,국민의힘,국민의힘,초선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
김선교,김소희,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서미화,전진숙,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,여,Co-Sponsor,Representative
박희승,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
정진욱,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
강준현,전진숙,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
민형배,전진숙,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박지원,전진숙,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박홍배,전진숙,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,여,Co-Sponsor,Representative
박해철,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박균택,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
김남근,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
김용만,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박민규,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박수현,전진숙,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
이광희,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
임미애,전진숙,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,여,Co-Sponsor,Representative
이기헌,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
양부남,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
조인철,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
송옥주,전진숙,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
위성곤,전진숙,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
권향엽,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
전종덕,전진숙,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,여,Co-Sponsor,Representative
허성무,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
이수진,전진숙,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
전재수,전진숙,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
추미애,전진숙,더불어민주당,더불어민주당,6선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
정준호,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
안도걸,전진숙,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
김선교,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
우재준,김위상,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
서일준,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김형동,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박성훈,김위상,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
송언석,김위상,국민의힘,국민의힘,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김소희,김위상,국민의힘,국민의힘,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
고동진,김위상,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김승수,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
윤종군,이재강,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
정진욱,이재강,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,이재강,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,이재강,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
임미애,이재강,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
이수진,이재강,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
윤종오,이재강,진보당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이용우,이재강,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
위성곤,이재강,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
서미화,이재강,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
박희승,이재강,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김준형,이재강,조국혁신당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
박홍배,이재강,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
윤종군,정혜경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
정진욱,정혜경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이기헌,정혜경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
강준현,정혜경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
임미애,정혜경,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
이수진,정혜경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
윤종오,정혜경,진보당,더불어민주당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이용우,정혜경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
위성곤,정혜경,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서미화,정혜경,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
박희승,정혜경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김준형,정혜경,조국혁신당,더불어민주당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
박홍배,정혜경,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
윤종군,강경숙,더불어민주당,조국혁신당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
정진욱,강경숙,더불어민주당,조국혁신당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이기헌,강경숙,더불어민주당,조국혁신당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
강준현,강경숙,더불어민주당,조국혁신당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
임미애,강경숙,더불어민주당,조국혁신당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
이수진,강경숙,더불어민주당,조국혁신당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
윤종오,강경숙,진보당,조국혁신당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이용우,강경숙,더불어민주당,조국혁신당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
위성곤,강경숙,더불어민주당,조국혁신당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서미화,강경숙,더불어민주당,조국혁신당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
박희승,강경숙,더불어민주당,조국혁신당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김준형,강경숙,조국혁신당,조국혁신당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
박홍배,강경숙,더불어민주당,조국혁신당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
이기헌,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이수진,민병덕,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
한민수,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이상식,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김현정,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정진욱,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박민규,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이광희,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
안규백,민병덕,더불어민주당,더불어민주당,5선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김재원,민병덕,조국혁신당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
이언주,민병덕,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
윤후덕,민병덕,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,민병덕,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서미화,민병덕,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
이강일,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
황운하,민병덕,조국혁신당,더불어민주당,재선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
이병진,민병덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,민병덕,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김선교,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
우재준,김위상,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
서일준,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김형동,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박성훈,김위상,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
송언석,김위상,국민의힘,국민의힘,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김소희,김위상,국민의힘,국민의힘,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
고동진,김위상,국민의힘,국민의힘,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김승수,김위상,국민의힘,국민의힘,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
조배숙,임이자,국민의힘,국민의힘,5선,3선,비례대표,지역구,여,여,Co-Sponsor,Representative
이종배,임이자,국민의힘,국민의힘,4선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
김승수,임이자,국민의힘,국민의힘,재선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
고동진,임이자,국민의힘,국민의힘,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
최은석,임이자,국민의힘,국민의힘,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
우재준,임이자,국민의힘,국민의힘,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
박성훈,임이자,국민의힘,국민의힘,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
조승환,임이자,국민의힘,국민의힘,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
정동만,임이자,국민의힘,국민의힘,재선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
김용태,임이자,국민의힘,국민의힘,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
유용원,임이자,국민의힘,국민의힘,초선,3선,비례대표,지역구,남,여,Co-Sponsor,Representative
신성범,임이자,국민의힘,국민의힘,3선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
김미애,서명옥,국민의힘,국민의힘,재선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
김건,서명옥,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,여,Co-Sponsor,Representative
박정하,서명옥,국민의힘,국민의힘,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
배준영,서명옥,국민의힘,국민의힘,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박준태,서명옥,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,여,Co-Sponsor,Representative
강선영,서명옥,국민의힘,국민의힘,초선,초선,비례대표,지역구,여,여,Co-Sponsor,Representative
진종오,서명옥,국민의힘,국민의힘,초선,초선,비례대표,지역구,남,여,Co-Sponsor,Representative
고동진,서명옥,국민의힘,국민의힘,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
김용태,서명옥,국민의힘,국민의힘,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
