Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
박주민,전현희,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
안민석,전현희,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤호중,전현희,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
이원욱,전현희,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
임종성,전현희,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
전현희,전혜숙,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
전현희,정성호,더불어민주당,더불어민주당,재선,3선,지역구,지역구,여,남,Representative,Co-Sponsor
전현희,최도자,더불어민주당,국민의당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
김경진,송기석,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,송기석,국민의당,국민의당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박주선,송기석,국민의당,국민의당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
송기석,신용현,국민의당,국민의당,초선,초선,지역구,지역구,남,여,Representative,Co-Sponsor
송기석,유성엽,국민의당,국민의당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
송기석,윤영일,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
송기석,이동섭,국민의당,국민의당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
송기석,이용주,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
송기석,이종배,국민의당,자유한국당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
송기석,장병완,국민의당,국민의당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
송기석,정인화,국민의당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김관영,김중로,국민의당,국민의당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김광수,김중로,국민의당,국민의당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김종회,김중로,국민의당,국민의당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김중로,오세정,국민의당,국민의당,초선,초선,비례대표,비례대표,남,남,Representative,Co-Sponsor
김중로,유동수,국민의당,더불어민주당,초선,초선,비례대표,지역구,남,남,Representative,Co-Sponsor
김중로,이동섭,국민의당,국민의당,초선,초선,비례대표,비례대표,남,남,Representative,Co-Sponsor
김중로,장정숙,국민의당,국민의당,초선,초선,비례대표,비례대표,남,여,Representative,Co-Sponsor
김중로,정동영,국민의당,국민의당,초선,4선,비례대표,지역구,남,남,Representative,Co-Sponsor
김중로,황주홍,국민의당,국민의당,초선,재선,비례대표,지역구,남,남,Representative,Co-Sponsor
김정우,김현미,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,여,Co-Sponsor,Representative
김현미,남인순,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
김현미,민홍철,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,박남춘,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,박용진,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,박재호,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,박주민,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,박찬대,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,안규백,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,유은혜,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
김현미,윤관석,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,윤후덕,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,전해철,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
김현미,최도자,더불어민주당,국민의당,3선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
권칠승,김종민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영주,김종민,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김종대,김종민,정의당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
김종민,양승조,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김종민,윤소하,더불어민주당,정의당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김종민,이정미,더불어민주당,정의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김종민,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김종민,최인호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김종민,추혜선,더불어민주당,정의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김종민,황희,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
권칠승,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,신경민,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬대,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,신경민,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
소병훈,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
신경민,심재권,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
신경민,유은혜,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
신경민,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
신경민,한정애,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김삼화,김중로,국민의당,국민의당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
김종회,김중로,국민의당,국민의당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김중로,박준영,국민의당,국민의당,초선,초선,비례대표,지역구,남,남,Representative,Co-Sponsor
김중로,서영교,국민의당,더불어민주당,초선,재선,비례대표,지역구,남,여,Representative,Co-Sponsor
김중로,유동수,국민의당,더불어민주당,초선,초선,비례대표,지역구,남,남,Representative,Co-Sponsor
김중로,이동섭,국민의당,국민의당,초선,초선,비례대표,비례대표,남,남,Representative,Co-Sponsor
김중로,이용호,국민의당,국민의당,초선,초선,비례대표,지역구,남,남,Representative,Co-Sponsor
김중로,장정숙,국민의당,국민의당,초선,초선,비례대표,비례대표,남,여,Representative,Co-Sponsor
김중로,천정배,국민의당,국민의당,초선,6선,비례대표,지역구,남,남,Representative,Co-Sponsor
김경협,어기구,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김상희,어기구,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
박선숙,어기구,국민의당,더불어민주당,재선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
박정,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬대,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
어기구,최운열,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
어기구,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
어기구,황희,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김관영,김성찬,국민의당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김성찬,박완수,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김성찬,박찬우,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김성찬,안규백,자유한국당,더불어민주당,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김성찬,안상수,자유한국당,무소속,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김성찬,이명수,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김성찬,이현재,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김성찬,홍문표,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김성찬,황주홍,자유한국당,국민의당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
강병원,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
강창일,소병훈,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
강훈식,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
권칠승,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
기동민,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김경협,소병훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김병관,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김병기,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김상희,소병훈,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김영진,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김종민,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김철민,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김태년,소병훈,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김한정,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김현권,소병훈,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
노웅래,소병훈,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
문미옥,소병훈,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
민병두,소병훈,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박경미,소병훈,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
박광온,소병훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박남춘,소병훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박주민,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬대,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
설훈,소병훈,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
소병훈,송기헌,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,신동근,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,신창현,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,안호영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,오영훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,위성곤,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,유동수,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,유승희,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,여,Representative,Co-Sponsor
소병훈,유은혜,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
소병훈,윤관석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,윤소하,더불어민주당,정의당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
소병훈,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,이개호,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,이석현,더불어민주당,더불어민주당,초선,6선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,이원욱,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,이인영,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,이철희,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
소병훈,이춘석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,이훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
소병훈,임종성,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,전해철,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,정성호,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,제윤경,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
소병훈,조승래,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,최도자,더불어민주당,국민의당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
소병훈,한정애,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
소병훈,홍익표,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
소병훈,황주홍,더불어민주당,국민의당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
강창일,남인순,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김삼화,남인순,국민의당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
김종훈,남인순,무소속,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
남인순,박남춘,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,박주민,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,유은혜,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
남인순,윤소하,더불어민주당,정의당,재선,초선,지역구,비례대표,여,남,Representative,Co-Sponsor
남인순,이재정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
남인순,이학영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,장정숙,더불어민주당,국민의당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강창일,남인순,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김삼화,남인순,국민의당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
남인순,박남춘,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,유은혜,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
남인순,윤관석,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,윤소하,더불어민주당,정의당,재선,초선,지역구,비례대표,여,남,Representative,Co-Sponsor
남인순,이재정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
남인순,이학영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
남인순,임종성,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,장정숙,더불어민주당,국민의당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
남인순,정성호,더불어민주당,더불어민주당,재선,3선,지역구,지역구,여,남,Representative,Co-Sponsor
김병관,박정,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박정,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
도종환,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박광온,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,안규백,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이개호,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,정인화,더불어민주당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김병관,박정,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박정,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
도종환,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박광온,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이개호,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,정인화,더불어민주당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
강길부,유승민,무소속,무소속,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
권성동,유승민,자유한국당,무소속,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김무성,유승민,자유한국당,무소속,6선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김세연,유승민,자유한국당,무소속,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김영우,유승민,자유한국당,무소속,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,유승민,자유한국당,무소속,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김재경,유승민,자유한국당,무소속,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김학용,유승민,자유한국당,무소속,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김현아,유승민,자유한국당,무소속,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
박성중,유승민,자유한국당,무소속,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박인숙,유승민,자유한국당,무소속,재선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
서영교,유승민,더불어민주당,무소속,재선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
여상규,유승민,자유한국당,무소속,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
오신환,유승민,자유한국당,무소속,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
유승민,유의동,무소속,자유한국당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,이군현,무소속,자유한국당,4선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,이은재,무소속,자유한국당,4선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
유승민,이종구,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,이진복,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,이학재,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,이혜훈,무소속,자유한국당,4선,3선,지역구,지역구,남,여,Representative,Co-Sponsor
유승민,장제원,무소속,무소속,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,정병국,무소속,자유한국당,4선,5선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,정양석,무소속,자유한국당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,정운천,무소속,자유한국당,4선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,주호영,무소속,무소속,4선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,하태경,무소속,자유한국당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,홍문표,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,홍일표,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,황영철,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
유승민,황주홍,무소속,국민의당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
강창일,남인순,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김삼화,남인순,국민의당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
김종훈,남인순,무소속,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
남인순,박남춘,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,박주민,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,유은혜,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
남인순,윤소하,더불어민주당,정의당,재선,초선,지역구,비례대표,여,남,Representative,Co-Sponsor
남인순,이재정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
남인순,이학영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,장정숙,더불어민주당,국민의당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
도종환,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박광온,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,박찬대,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,심재권,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,안규백,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이개호,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,정인화,더불어민주당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
강창일,남인순,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김삼화,남인순,국민의당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
남인순,박남춘,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,유은혜,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
남인순,윤관석,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,윤소하,더불어민주당,정의당,재선,초선,지역구,비례대표,여,남,Representative,Co-Sponsor
남인순,이재정,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
남인순,이학영,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
남인순,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Representative,Co-Sponsor
남인순,장정숙,더불어민주당,국민의당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
남인순,정성호,더불어민주당,더불어민주당,재선,3선,지역구,지역구,여,남,Representative,Co-Sponsor
도종환,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박광온,박정,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,박찬대,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,신경민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,심재권,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,안규백,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이개호,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,이찬열,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박정,정인화,더불어민주당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
